id,toxic,severe_toxic,obscene,threat,insult,identity_hate
d7585beb99bcb790,0.0013767338823527098,6.901806955283973e-06,0.00014658691361546516,2.141116783604957e-05,1.8723192624747753e-05,3.9229389585671015e-06
ca38450b3352bc41,0.9713857769966125,0.11408434063196182,0.2980007827281952,0.08603058010339737,0.5860891342163086,0.14010220766067505
4f30de544b0ea525,0.0013898145407438278,6.932395535841351e-06,0.00014923354319762439,2.194672924815677e-05,1.8896240362664685e-05,4.008357791462913e-06
532e699593d1d00b,0.0013951980508863926,6.944895176275168e-06,0.00015032381634227931,2.2165013433550484e-05,1.8960970919579268e-05,4.047179572808091e-06
d22261758b167e7b,0.0013791273813694715,6.908168415975524e-06,0.00014706475485581905,2.150749605789315e-05,1.875705856946297e-05,3.9387841752613895e-06
bef461983381e812,0.0013866963563486934,6.9238399191817734e-06,0.00014863496471662074,2.1822716007591225e-05,1.8852195353247225e-05,3.99091459257761e-06
d669945534100133,0.9945064187049866,0.571693480014801,0.8720059990882874,0.11894568055868149,0.8638194799423218,0.21458077430725098
6ab097172fcd2802,0.0013807332143187523,6.90774049871834e-06,0.00014726091467309743,2.156634218408726e-05,1.8779646779876202e-05,3.946575361624127e-06
c0eca9e641d13a0c,0.0013810476521030068,6.911832315381616e-06,0.00014748309331480414,2.159579162253067e-05,1.877581416920293e-05,3.953114173782524e-06
a2af1bcab0d5d3cf,0.9951352477073669,0.5888403654098511,0.8866263628005981,0.12330781668424606,0.8735675811767578,0.2161342203617096
833d917f6be12989,0.0013944442616775632,6.947147539904108e-06,0.00015021293074823916,2.21380378206959e-05,1.8966431525768712e-05,4.039652594656218e-06
63d80781e6d59b0c,0.9950578212738037,0.5867472290992737,0.8846789598464966,0.12276574969291687,0.8723036050796509,0.21598009765148163
023205f8538717ae,0.995313286781311,0.5932105779647827,0.890641987323761,0.12469019740819931,0.8764194846153259,0.21669527888298035
e9a222938b707b61,0.9929941296577454,0.5323523283004761,0.8369836807250977,0.11080963164567947,0.8412050604820251,0.2088744342327118
d02bb0a3e847b769,0.0014623459428548813,7.139428362279432e-06,0.0001633316423976794,2.476134068274405e-05,1.9893661374226213e-05,4.48039418188273e-06
b48e0cefaf8b0b47,0.0014075272483751178,6.975255473662401e-06,0.00015272945165634155,2.2654587155557238e-05,1.913601408887189e-05,4.126889052713523e-06
e4bfe5d19f2b4b24,0.0013734492240473628,6.891277280374197e-06,0.0001456788304494694,2.126948493241798e-05,1.868628714873921e-05,3.899320745404111e-06
80deabbbb72510d2,0.0013670249609276652,6.876093266328098e-06,0.00014426537381950766,2.0992723875679076e-05,1.8600978364702314e-05,3.855355316773057e-06
1bbcfbca076c0c0c,0.12811152637004852,0.0007586176507174969,0.025382675230503082,0.002489757025614381,0.006152385845780373,0.0015383060090243816
878f56761abebd11,0.0013666546437889338,6.873267011542339e-06,0.00014421585365198553,2.0975754523533396e-05,1.85940971277887e-05,3.852330792142311e-06
ddc77775535da443,0.0013696306850761175,6.880487944727065e-06,0.0001447864342480898,2.110444984282367e-05,1.8631018974701874e-05,3.873842160828644e-06
4cafe8f0e2f3f39a,0.0013901162892580032,6.929652045073453e-06,0.00014902807015459985,2.1957215722068213e-05,1.888760925794486e-05,4.012629688077141e-06
1bbeb050aacde551,0.0014348378172144294,7.057483799144393e-06,0.00015830951451789588,2.3726815925328992e-05,1.9502344002830796e-05,4.306967184675159e-06
ea6349286e8e2ebf,0.8136634826660156,0.01004704087972641,0.034283872693777084,0.04287164285778999,0.1371529996395111,0.03543753921985626
d0d290c33c907471,0.0013744529569521546,6.8922499849577434e-06,0.00014584157906938344,2.130521352228243e-05,1.8698694475460798e-05,3.903186552633997e-06
3565bb3c8b53abb7,0.0014407802373170853,7.076307610986987e-06,0.00015922375314403325,2.395042247371748e-05,1.958853317773901e-05,4.340158739069011e-06
e64349bd69755117,0.16695767641067505,0.0005436595529317856,0.008629650808870792,0.003451103577390313,0.005889641121029854,0.0017370078712701797
4512cfec51ed5f34,0.00136029243003577,6.860176654299721e-06,0.000142834716825746,2.0708876036223955e-05,1.8513166651246138e-05,3.8105813473521266e-06
7754a7fd3cc2663f,0.0013995930785313249,6.9637640081055e-06,0.00015151925617828965,2.2353044187184423e-05,1.902810254250653e-05,4.078019628650509e-06
36f4316efa6b2d99,0.0013791588135063648,6.90474962539156e-06,0.0001468730333726853,2.1502759409486316e-05,1.87597415788332e-05,3.9344145079667214e-06
f48c02ec866904f7,0.0013908551773056388,6.936336831131484e-06,0.00014937820378690958,2.1983763872412965e-05,1.891246392915491e-05,4.0161826291296165e-06
acc9c6ab0543a684,0.09789841622114182,0.0003476679848972708,0.005719650071114302,0.0020894829649478197,0.003387076547369361,0.0009343557176180184
45d9cce799c181f7,0.972521960735321,0.12204994261264801,0.3305918574333191,0.0845094695687294,0.5989621877670288,0.14238713681697845
50bdab0a8d255132,0.0013890601694583893,6.930623840162298e-06,0.00014896001084707677,2.1912828742642887e-05,1.8891536456067115e-05,4.006076324003516e-06
e3ea87b303ae53b0,0.0013694565277546644,6.88167529006023e-06,0.00014485478459391743,2.1098594515933655e-05,1.8636705135577358e-05,3.873250989272492e-06
2a6f3668b802ba4d,0.0014023600379005075,6.963970008655451e-06,0.00015183947107288986,2.2444726710091345e-05,1.90611754078418e-05,4.089087269676384e-06
ed6e1213b380a927,0.0013830270618200302,6.907292117830366e-06,0.00014755201118532568,2.1664875021087937e-05,1.8799571989802644e-05,3.961126367357792e-06
f29cc2cee3b3f350,0.0013964136596769094,6.937977559573483e-06,0.00015012356743682176,2.2195346900844015e-05,1.8964154151035473e-05,4.049550170748262e-06
8d508299e8dc1113,0.003368043340742588,1.5201735550363082e-05,0.0005196066340431571,8.000434172572568e-05,5.4561325669055805e-05,1.6504740415257402e-05
24f664454bef5213,0.995232880115509,0.5912208557128906,0.888837456703186,0.12406675517559052,0.8751391768455505,0.21643762290477753
96e05f000a3d6e44,0.0013738148845732212,6.891277280374197e-06,0.0001456943864468485,2.1281797671690583e-05,1.8684113456401974e-05,3.901344371115556e-06
54b7112e0cca057a,0.7548916935920715,0.00628718500956893,0.027833085507154465,0.03327450901269913,0.09329523146152496,0.026176750659942627
8b20c44ea6676e56,0.001372916391119361,6.892118562973337e-06,0.00014566215395461768,2.124827733496204e-05,1.8678090782486834e-05,3.895808276865864e-06
3ce5fdf1ed92f466,0.0013689531479030848,6.879103239043616e-06,0.00014467134315054864,2.1077295969007537e-05,1.8625936718308367e-05,3.8699208744219504e-06
ba0c1af3bcefef6a,0.0013798249419778585,6.903110261191614e-06,0.00014691869728267193,2.1523233954212628e-05,1.8761405954137444e-05,3.939408088626806e-06
3aa3d2197dc10753,0.9953193068504333,0.5933772921562195,0.8907912373542786,0.12473835051059723,0.8765110969543457,0.2167045772075653
429cbc2e02adb680,0.001357582281343639,6.85703662384185e-06,0.0001423315261490643,2.0596022295649163e-05,1.848419924499467e-05,3.7925337892374955e-06
2e6616f52602a4ff,0.0013629047898575664,6.866512194392271e-06,0.00014338518667500466,2.0821516955038533e-05,1.8550650565885007e-05,3.827286946034292e-06
cf45616229647169,0.0014067132724449039,6.980126727285096e-06,0.00015280533989425749,2.2632300897384994e-05,1.9122078811051324e-05,4.123596227145754e-06
81ff1a247b527435,0.9793311953544617,0.28647080063819885,0.7458500862121582,0.07172976434230804,0.7220298051834106,0.16280525922775269
41b44306a931d9b5,0.0013623901177197695,6.867023330414668e-06,0.00014337357424665242,2.0802066501346417e-05,1.854635229392443e-05,3.824948180408683e-06
1043d9786c4bc5f5,0.0013840575702488422,6.917549399076961e-06,0.0001479424099670723,2.170768493670039e-05,1.8820184777723625e-05,3.969593308283947e-06
3a595ac13a11c6f4,0.0013683385914191604,6.878080057504121e-06,0.00014459645899478346,2.104987834172789e-05,1.862021781562362e-05,3.863467554765521e-06
7c3c5ef18ff05209,0.0013632319169119,6.866099738545017e-06,0.00014346561511047184,2.083424806187395e-05,1.8548103980720043e-05,3.830511104752077e-06
d1cd538918b298f2,0.0013553531607612967,6.853689683339326e-06,0.00014184974133968353,2.0502233383012936e-05,1.8455524696037173e-05,3.779394774028333e-06
de5b1a5bf9fa4069,0.0013809292577207088,6.909077455929946e-06,0.00014733255375176668,2.1584735804935917e-05,1.877862450783141e-05,3.9525225474790204e-06
c9ced8ba5e95351f,0.0013819606974720955,6.909281637490494e-06,0.0001474707096349448,2.161474731110502e-05,1.8791344700730406e-05,3.954113708459772e-06
12e27d7e195c8f8e,0.032027214765548706,0.0001400065957568586,0.005562144331634045,0.000714354042429477,0.0009609967819415033,0.0002788797137327492
16259cd072c1fbd5,0.0013760573929175735,6.90019442117773e-06,0.00014643225586041808,2.138553827535361e-05,1.871915810625069e-05,3.91808544009109e-06
810c943a352d15ed,0.0013926803367212415,6.933546046639094e-06,0.00014954651123844087,2.2044183424441144e-05,1.8919248759630136e-05,4.025565885967808e-06
16b2a24dfcfbce34,0.13049539923667908,0.0010168309090659022,0.04501478374004364,0.0025012267287820578,0.007992359809577465,0.0017358589684590697
c6093ab776d6ac32,0.9951808452606201,0.5899003148078918,0.8877304792404175,0.12366583943367004,0.8742812275886536,0.21623635292053223
66fa4d16efc8f22d,0.0013692073989659548,6.8804820330115035e-06,0.00014479485980700701,2.1082905732328072e-05,1.8620821720105596e-05,3.87198815587908e-06
fb55b346ec9c8193,0.0013766007032245398,6.896977538417559e-06,0.00014637461572419852,2.139575735782273e-05,1.87164969247533e-05,3.921551069652196e-06
88bcf663000ea793,0.001384674571454525,6.9169627749943174e-06,0.00014814044698141515,2.1735979316872545e-05,1.8832804926205426e-05,3.973183538619196e-06
c9b02facdd1624a4,0.0013693331275135279,6.880823093524668e-06,0.00014479554374702275,2.109131310135126e-05,1.8629438272910193e-05,3.872881734423572e-06
8a50b73d498dd11d,0.0014008498983457685,6.96211736794794e-06,0.00015141628682613373,2.2392452592612244e-05,1.9047201931243762e-05,4.082307896169368e-06
dbc93e307e4841f4,0.001402149093337357,6.964474778214935e-06,0.00015176752640400082,2.244695133413188e-05,1.9062865248997696e-05,4.091447408427484e-06
05b50700f96d7219,0.7223111391067505,0.004561125300824642,0.014109083451330662,0.030974792316555977,0.07566280663013458,0.02093346230685711
bddb16831b9dd534,0.0013844186905771494,6.920881332916906e-06,0.00014807576371822506,2.1726242266595364e-05,1.883291406556964e-05,3.973130787926493e-06
994672e7a1751644,0.9951213002204895,0.5883738398551941,0.8862869143486023,0.12321535497903824,0.8733518123626709,0.2160901576280594
a937b1033fccd868,0.9682496190071106,0.20969058573246002,0.7140427827835083,0.05874912440776825,0.6525387763977051,0.13536080718040466
78c953723f72ad4b,0.8477876782417297,0.026894571259617805,0.2569767236709595,0.034907348453998566,0.2584640085697174,0.051365286111831665
99c6192c744c0d7f,0.0013737089466303587,6.8897784331056755e-06,0.00014578262926079333,2.1275407561915927e-05,1.8683453163248487e-05,3.90192099075648e-06
1ce9b713ada182f9,0.9732248187065125,0.10099095851182938,0.1868731528520584,0.10329540073871613,0.575320303440094,0.14540842175483704
53837f8562865c01,0.5015769600868225,0.00812361016869545,0.24107156693935394,0.00991449411958456,0.07529117166996002,0.01249487604945898
09e0c77f2324f76f,0.0013720490969717503,6.88543059368385e-06,0.00014537949755322188,2.1202957213972695e-05,1.866014463303145e-05,3.889193067152519e-06
00de672ac66b1283,0.0013722216244786978,6.884222329972545e-06,0.00014532932254951447,2.121422039635945e-05,1.865968260972295e-05,3.892365839419654e-06
aa66dd0bd1f8c32e,0.0014107218012213707,6.97982068231795e-06,0.00015325799176935107,2.2774702301830985e-05,1.918017369462177e-05,4.146638275415171e-06
1d8feda3b6011819,0.0013844193890690804,6.919673523952952e-06,0.00014818014460615814,2.1726136765209958e-05,1.883066761365626e-05,3.975116669607814e-06
14944d94c16ea735,0.001364000141620636,6.8698077484441455e-06,0.00014373370504472405,2.0869683794444427e-05,1.8560525859356858e-05,3.836225459963316e-06
daf060dca0a60835,0.19112417101860046,0.0005210631061345339,0.0053342366591095924,0.004070269409567118,0.0063651991076767445,0.0019030817784368992
74a4df4062bc7207,0.9953051805496216,0.5929986834526062,0.8904644846916199,0.12463254481554031,0.8762943148612976,0.2166828066110611
a33002cc087d1fc2,0.9953239560127258,0.5934678912162781,0.8908768892288208,0.12477539479732513,0.8765842318534851,0.2167346328496933
9afb81f76374cd61,0.09189584851264954,0.00040180745418183506,0.011807644739747047,0.0019073325674980879,0.00367000256665051,0.0009616663446649909
fe2372d0049519af,0.07203710079193115,0.00027913536177948117,0.008389437571167946,0.0014933838974684477,0.002350044436752796,0.0006921306485310197
fbc30332e30ad4cf,0.0013893836876377463,6.9282054937502835e-06,0.00014907341392245144,2.1918953279964626e-05,1.8892562366090715e-05,4.00284170609666e-06
9c022101d2709aa0,0.001377938548102975,6.9003326643723994e-06,0.0001466189423808828,2.1456342437886633e-05,1.873774999694433e-05,3.929798367607873e-06
bd1a0ba44c7813a2,0.0013934358721598983,6.941565061424626e-06,0.00014997505059000105,2.2103757146396674e-05,1.8938490029540844e-05,4.03585227104486e-06
67a3462c2a7279c3,0.0013676922535523772,6.880776254547527e-06,0.00014448729052674025,2.1028008632129058e-05,1.8613809515954927e-05,3.861584900732851e-06
67e14660985761eb,0.0013745537726208568,6.891395969432779e-06,0.000145800004247576,2.1309013391146436e-05,1.8694647224037908e-05,3.90576315112412e-06
daf2761d7ab35199,0.18254847824573517,0.0005048724706284702,0.006066137924790382,0.003815489122644067,0.005743212066590786,0.001803922699764371
d1a24ce87ac82e2b,0.0013730000937357545,6.887545168865472e-06,0.00014564381854142994,2.12476916203741e-05,1.8675918909139e-05,3.897443093592301e-06
ab78b0b97cc5e36b,0.001360345515422523,6.860941994091263e-06,0.00014283062773756683,2.0712137484224513e-05,1.852143213909585e-05,3.8096943626442226e-06
0675b10c7152ed76,0.0013729301281273365,6.891224984428845e-06,0.00014568312326446176,2.1251844373182394e-05,1.867830360424705e-05,3.89863271266222e-06
6ec1b7b30a77f82b,0.001376629457809031,6.897299954289338e-06,0.00014643576287198812,2.1400330297183245e-05,1.872574648587033e-05,3.919905338989338e-06
7ecdc0686c77f4d1,0.0757816955447197,0.0003689153236337006,0.013212640769779682,0.0015806601149961352,0.003073974046856165,0.0008091265335679054
f1e08cd46343ebe2,0.995053231716156,0.5864556431770325,0.8847289681434631,0.12271811813116074,0.8722378611564636,0.2159854769706726
6700fb7f0b252249,0.9953325390815735,0.5937084555625916,0.8910839557647705,0.12483859062194824,0.8767213821411133,0.21673941612243652
5f5549b37a064c78,0.0014241854660212994,7.009952241787687e-06,0.000155874717165716,2.333259180886671e-05,1.9331579096615314e-05,4.239620011503575e-06
9443481412bbea8c,0.0013730765786021948,6.8921053753001615e-06,0.0001457353646401316,2.1257763364701532e-05,1.867262471932918e-05,3.898960130754858e-06
26584512fb89ad91,0.9628751873970032,0.10760419815778732,0.40828701853752136,0.06666163355112076,0.5579028129577637,0.12137192487716675
b278524827125f95,0.995296061038971,0.5927643179893494,0.890271008014679,0.12456904351711273,0.8761492967605591,0.21667224168777466
fc82f8113f2dad66,0.001378669054247439,6.902735094627133e-06,0.00014677490980830044,2.147687519027386e-05,1.874402369139716e-05,3.9343058233498596e-06
6a6e0a8f7aa9ce86,0.1902966946363449,0.0024396541994065046,0.13416141271591187,0.0031596063636243343,0.01950797624886036,0.0030085863545536995
339577d530b32ffa,0.0013923521619290113,6.937600119272247e-06,0.00014950416516512632,2.20449819607893e-05,1.8934264517156407e-05,4.026617716590408e-06
2449fa2b8251156c,0.8754959106445312,0.013403740711510181,0.027489371597766876,0.06337419897317886,0.17061272263526917,0.04779691621661186
2780bf5805bd82e8,0.0014555485686287284,7.119914698705543e-06,0.00016209973546210676,2.452520675433334e-05,1.9803806935669854e-05,4.439443728188053e-06
0b8678b5392e56da,0.004850063472986221,2.1143712729099207e-05,0.00078552559716627,0.00011687653750414029,8.418544166488573e-05,2.629119080665987e-05
60d0681cf646129b,0.0013803422916680574,6.916414804436499e-06,0.0001476181496400386,2.156375012418721e-05,1.8782424376695417e-05,3.948457560909446e-06
6c428a1c65f2d1b6,0.0013739404967054725,6.89071930537466e-06,0.00014570410712622106,2.128068263118621e-05,1.8688711861614138e-05,3.901273430528818e-06
f3f0df7887a6f783,0.9943605065345764,0.5677285194396973,0.8684352040290833,0.11808011680841446,0.8615620732307434,0.21436844766139984
f72ad457039a0e30,0.49712449312210083,0.005481322295963764,0.11861011385917664,0.010758745484054089,0.05837347358465195,0.011210380122065544
274d515aaee6d0f4,0.0013711478095501661,6.885180937388213e-06,0.00014519387332256883,2.117077019647695e-05,1.865592821559403e-05,3.88454100175295e-06
50137d861ef157bc,0.001378508866764605,6.8981416916358285e-06,0.00014664004265796393,2.1466901671374217e-05,1.8741950043477118e-05,3.932163963327184e-06
c0f0dc22696e4dcd,0.7892462611198425,0.011972932144999504,0.09345090389251709,0.03199918195605278,0.13788190484046936,0.033648863434791565
48fc09d16c75e627,0.0013711954234167933,6.887571089464473e-06,0.00014529649342875928,2.1176159862079658e-05,1.865938065748196e-05,3.884666966769146e-06
3a66ef1b1ba54998,0.0014319011243060231,7.0514688559342176e-06,0.0001575497881276533,2.3624399545951746e-05,1.947340751939919e-05,4.287721367290942e-06
67985752831c5118,0.0013788824435323477,6.9027878453198355e-06,0.00014683495101053268,2.1491667212103494e-05,1.8759061276796274e-05,3.933724201488076e-06
475062899c746e06,0.0013637123629450798,6.870999641250819e-06,0.00014372821897268295,2.086343738483265e-05,1.855866503319703e-05,3.834941253444413e-06
da19065fbf795fa3,0.0013743651797994971,6.8907115746696945e-06,0.00014573968655895442,2.1296316845109686e-05,1.8692773664952256e-05,3.903383912984282e-06
e74d1d6eff4abb67,0.0013942098012194037,6.9421798798430245e-06,0.0001500381185906008,2.212733670603484e-05,1.8951914171339013e-05,4.0397180782747455e-06
be48cc2ef428d543,0.0015046298503875732,7.286449999810429e-06,0.0001714892714517191,2.6340378099121153e-05,2.055226832453627e-05,4.757678652822506e-06
c7ff9fa2ed028f80,0.9476537108421326,0.05664686858654022,0.17276355624198914,0.07189588993787766,0.4247749149799347,0.09887588769197464
a2733387211325cf,0.0013653263449668884,6.871098321425961e-06,0.0001439038896933198,2.0924808268318884e-05,1.8581264157546684e-05,3.842790647468064e-06
45085e3a00c0c722,0.0013778643915429711,6.8967278821219224e-06,0.00014648394426330924,2.1447873223223723e-05,1.8727103451965377e-05,3.929873400920769e-06
8bbf9a658339a3d8,0.9953393936157227,0.5938955545425415,0.8912690877914429,0.12488890439271927,0.8768386244773865,0.21674256026744843
2d805428682370aa,0.001364378142170608,6.873594884382328e-06,0.00014386425027623773,2.0890291125397198e-05,1.856673952715937e-05,3.841343186650192e-06
d3fd914b233924cc,0.0013718334957957268,6.885903985676123e-06,0.00014539252151735127,2.1201156414463185e-05,1.8657279724720865e-05,3.889679192070616e-06
b9124b5bd253a895,0.0013803455512970686,6.904058409418212e-06,0.00014706978981848806,2.1546728021348827e-05,1.8765360437100753e-05,3.946307970181806e-06
7be8e71446be1e37,0.0014007777208462358,6.9595553213730454e-06,0.00015136951697058976,2.2390617232304066e-05,1.9045295630348846e-05,4.0808326957630925e-06
74e2089ccfcc031f,0.001370351412333548,6.8822005232505035e-06,0.00014505880244541913,2.114040580636356e-05,1.8645681848283857e-05,3.879125415551243e-06
1e37c7dbd4cddb4e,0.001912231557071209,8.956610145105515e-06,0.00024810232571326196,3.988996468251571e-05,2.7048863557865843e-05,7.332484528888017e-06
9a849345c65a9f6b,0.00140687869861722,6.974091320444131e-06,0.000152608918142505,2.2626365534961224e-05,1.9127841369481757e-05,4.118408469366841e-06
b73969d667832603,0.001382216694764793,6.908820978424046e-06,0.00014749322144780308,2.1623094653477892e-05,1.8796559743350372e-05,3.95710867451271e-06
d8f6ee93e99942a9,0.0013816297287121415,6.910586762387538e-06,0.00014750742411706597,2.160825715691317e-05,1.8791686670738272e-05,3.954102339776e-06
3791ec0d424ddccf,0.9953307509422302,0.5936880111694336,0.8910577893257141,0.12481995671987534,0.8766902685165405,0.21671371161937714
4e6c4663d1f07c42,0.0013628742890432477,6.868280706839869e-06,0.0001435137673979625,2.082455284835305e-05,1.8548988009570166e-05,3.828663466265425e-06
d0477ca510f7803f,0.0021008613985031843,9.799421604839154e-06,0.0002941758430097252,4.581049506668933e-05,3.0695286113768816e-05,8.492989763908554e-06
abb542202d92bc5c,0.0013699213741347194,6.883014975755941e-06,0.00014505963190458715,2.1116811694810167e-05,1.8636810636962764e-05,3.876306891470449e-06
e4c57598c05cf290,0.0013819284504279494,6.913308425282594e-06,0.00014757734606973827,2.1622417989419773e-05,1.880032505141571e-05,3.955893589591142e-06
d00958f65fb44884,0.06599250435829163,0.00040469769737683237,0.020173264667391777,0.0013642078265547752,0.0032783770002424717,0.0007464862428605556
7808caad8a5833a8,0.0013606377178803086,6.863213457108941e-06,0.000142939476063475,2.072715142276138e-05,1.8519187506171875e-05,3.8147190934978426e-06
adb7e4986f23a95b,0.0013832912081852555,6.9098091444175225e-06,0.00014771502173971385,2.1671941794920713e-05,1.8809561879606918e-05,3.961436050303746e-06
fba30f6ac87f033b,0.0013782273745164275,6.904236215632409e-06,0.00014675712736789137,2.146225597243756e-05,1.8745704437606037e-05,3.93231039197417e-06
926995fd255b2c45,0.0013743495801463723,6.892828423588071e-06,0.00014593075320590287,2.1309844669303857e-05,1.8692702724365517e-05,3.9075066524674185e-06
7db2c5822be0134b,0.0013689649058505893,6.87934652887634e-06,0.00014481031394097954,2.1083085812279023e-05,1.8624781660037115e-05,3.871220087603433e-06
65f8739e2e90bb05,0.9950043559074402,0.5854452252388,0.8835919499397278,0.12234813719987869,0.8714684247970581,0.2157941460609436
4786c4368cbe8334,0.5587666630744934,0.0035640173591673374,0.030023038387298584,0.015279598534107208,0.045819733291864395,0.011342785321176052
5832fe8d868a4ef8,0.9942507743835449,0.5646500587463379,0.8669519424438477,0.11731064319610596,0.8602630496025085,0.2136140614748001
589ecd72d521474b,0.9483832120895386,0.04153808206319809,0.06766970455646515,0.09357751905918121,0.3804502785205841,0.09542011469602585
ce65bf973a8e6cd2,0.00139082211535424,6.927736194484169e-06,0.00014919413661118597,2.1988544176565483e-05,1.8886366888182238e-05,4.018485014967155e-06
4424f5d7e25c6793,0.0013607291039079428,6.861891051812563e-06,0.00014296252629719675,2.072934694297146e-05,1.852199602581095e-05,3.813263901975006e-06
f6407f560ac4098d,0.0013845558278262615,6.9140669438638724e-06,0.00014793689479120076,2.1727089915657416e-05,1.8823468053597026e-05,3.973210368712898e-06
44cd1874951807d1,0.0014092582277953625,6.9817442636121996e-06,0.00015305644774343818,2.2716134481015615e-05,1.915579014166724e-05,4.1340031202707905e-06
ea2c1ed0f0de455d,0.0014006730634719133,6.956714514672058e-06,0.00015141729090828449,2.2380048903869465e-05,1.9040646293433383e-05,4.077654011780396e-06
a6c262087f568d32,0.0013959702337160707,6.950228907953715e-06,0.00015049922512844205,2.2202671971172094e-05,1.8978591469931416e-05,4.051624728163006e-06
01c75791e712fa9e,0.9953214526176453,0.5934101939201355,0.8908184766769409,0.12475790828466415,0.8765408992767334,0.21672724187374115
278f55b51f6ecfe5,0.001385006937198341,6.916151050972985e-06,0.00014810443099122494,2.173844950448256e-05,1.883528420876246e-05,3.973452749050921e-06
