id,toxic,severe_toxic,obscene,threat,insult,identity_hate
c6211fda9ffff2a9,0.12126104533672333,0.02406269870698452,0.06443192064762115,0.0028471830300986767,0.03123600222170353,0.006832718383520842
a937b27057c93e7b,0.026133745908737183,0.014233105815947056,0.01764691062271595,0.0032094288617372513,0.010822741314768791,0.002261759713292122
cc05025c632d7e5a,0.06874396651983261,0.017527785152196884,0.037837009876966476,0.0027748013380914927,0.021073874086141586,0.004808212164789438
517dfdc3e5be1179,0.030447250232100487,0.011524519883096218,0.01847323775291443,0.0031443946063518524,0.012787786312401295,0.0028446526266634464
515b21747b25a1f9,0.03357723355293274,0.012300723232328892,0.019141709432005882,0.003065524622797966,0.012706007808446884,0.002796793356537819
4a2a278801c82306,0.05104045197367668,0.015833253040909767,0.029050486162304878,0.0029280988965183496,0.016700562089681625,0.003702477551996708
ad7cc633e198c923,0.03068223036825657,0.012047041207551956,0.018890708684921265,0.0030448080506175756,0.011988584883511066,0.0027177135925740004
45e463895d8a832d,0.044713281095027924,0.013994853012263775,0.025297291576862335,0.00301130092702806,0.015093029476702213,0.0033684864174574614
36c6864bc436d76e,0.15428635478019714,0.02726084366440773,0.08289637416601181,0.002884980756789446,0.03739936277270317,0.008042601868510246
a6f272377b312440,0.05410023778676987,0.016062920913100243,0.03055201657116413,0.0028711161576211452,0.017591701820492744,0.003910937812179327
875a510e43cf4b17,0.04588381573557854,0.01496920920908451,0.02645718678832054,0.002960437908768654,0.015626059845089912,0.0036940991412848234
ca5425fe134bae6c,0.05223293602466583,0.015704378485679626,0.02921159751713276,0.0029524890705943108,0.017106126993894577,0.003689798293635249
bd1b4c632b5499fb,0.0571548230946064,0.016349848359823227,0.03145305812358856,0.002874953206628561,0.01811494678258896,0.004198490176349878
281bc110e553543a,0.032288867980241776,0.014703053049743176,0.02141512557864189,0.002980520948767662,0.013333863578736782,0.0028156782500445843
d260d6f9b12585da,0.03230355679988861,0.011579960584640503,0.02007247321307659,0.0028847036883234978,0.012979943305253983,0.0029840655624866486
826801550e2a4dda,0.03128379210829735,0.010998192243278027,0.01868516393005848,0.0030376503709703684,0.012463525868952274,0.0025821453891694546
6cdeb3e63e3a05c0,0.08269145339727402,0.019316628575325012,0.043845247477293015,0.002886301837861538,0.023230286315083504,0.005273736547678709
20baa7a04600e34d,0.03992585092782974,0.01276631373912096,0.022861750796437263,0.0029184850864112377,0.014622347429394722,0.0030205990187823772
b72ac42738a2d115,0.03533608838915825,0.012928459793329239,0.021916482597589493,0.003000128548592329,0.013558149337768555,0.0030923662707209587
8c666b98794b75e2,0.05111093074083328,0.015176067128777504,0.02901041880249977,0.002795946318656206,0.01707424595952034,0.003778095357120037
ae4fb36479dccaf2,0.1179039254784584,0.02357858046889305,0.06181444600224495,0.002903865883126855,0.029501810669898987,0.006999323144555092
7f80e7a265963c71,0.03336720913648605,0.013069665059447289,0.020770184695720673,0.0029368512332439423,0.012543685734272003,0.0027051058132201433
d0d2f87b93451779,0.03132499381899834,0.01223799493163824,0.020233459770679474,0.0031175902113318443,0.012156305834650993,0.002920054830610752
66e93f03dc0ae7ad,0.0645616352558136,0.017030471935868263,0.03312232717871666,0.0028958525508642197,0.019266126677393913,0.004467037506401539
1e5b88dbfe90123a,0.036534324288368225,0.013335571624338627,0.02213739976286888,0.0029681904707103968,0.013364771381020546,0.00290283071808517
46e3090ae8518c44,0.03501993417739868,0.01188051886856556,0.021300658583641052,0.0029518126975744963,0.013492263853549957,0.003033057553693652
6571d310d4052bd1,0.0379515066742897,0.013306966982781887,0.021946001797914505,0.0029002013616263866,0.014123841188848019,0.0030225138179957867
80786edd96a76c94,0.050019923597574234,0.015041837468743324,0.027755336835980415,0.003144569229334593,0.016525596380233765,0.0036738577764481306
e0f4db04c4028bd9,0.07830724120140076,0.019353486597537994,0.04082731157541275,0.0029284118209034204,0.021989312022924423,0.004982210695743561
661de3bc9ca6fe86,0.03161359950900078,0.01181474607437849,0.01974945329129696,0.0028143650852143764,0.012436575256288052,0.002835724735632539
ab7e89df844b98bc,0.031101282685995102,0.012182006612420082,0.01937039941549301,0.002862090477719903,0.012273645028471947,0.0025589908473193645
5d3e455c9947deda,0.06603004783391953,0.017352711409330368,0.0373954251408577,0.0029016549233347178,0.0200634952634573,0.004781787283718586
fa4b475fb8e16dc4,0.03861919790506363,0.013156252913177013,0.02259122207760811,0.0028616671916097403,0.013575335964560509,0.003130541183054447
c2e15e57543e0ffa,0.03259993717074394,0.01179944071918726,0.018724003806710243,0.0029550453182309866,0.012331128120422363,0.002710414817556739
f1e777964a0b5c88,0.08206980675458908,0.017771948128938675,0.043402571231126785,0.00285056559368968,0.022672036662697792,0.0053467038087546825
9fc0a0c0ed3db68a,0.02821141481399536,0.01232875231653452,0.017990877851843834,0.0030301304068416357,0.011654972098767757,0.0025418847799301147
cbba34208652ca17,0.06551731377840042,0.01715216599404812,0.03505587950348854,0.0028492198325693607,0.019652146846055984,0.004334513563662767
059f613331e5f400,0.08645936101675034,0.019682161509990692,0.046266522258520126,0.0028983333613723516,0.02391107752919197,0.005488166119903326
f9fe9c58f6b36026,0.08909923583269119,0.020768968388438225,0.04618091508746147,0.0029665257316082716,0.02414434775710106,0.00565651711076498
409916307b857183,0.0511675588786602,0.015920916572213173,0.029256708920001984,0.0029484815895557404,0.017349079251289368,0.0038260992150753736
ca811abc28960928,0.05895358324050903,0.016330918297171593,0.03342372924089432,0.002951846458017826,0.01832251064479351,0.004547672346234322
f6fb2569c80f8ef4,0.05572906881570816,0.015542232431471348,0.03078254871070385,0.002944203559309244,0.017837582156062126,0.004023305606096983
04c33aa8e13b949f,0.02942063845694065,0.01465692464262247,0.0193302184343338,0.0033511430956423283,0.01142294704914093,0.0026341171469539404
841d11a0fe621543,0.03627462312579155,0.013243679888546467,0.02203264646232128,0.0030943427700549364,0.013441045768558979,0.0031294492073357105
a8124ef2fe08fc3a,0.06356712430715561,0.01655247062444687,0.03499473258852959,0.002821732545271516,0.019705353304743767,0.004444763530045748
90516ca9ecedbe9d,0.04360119625926018,0.01301196962594986,0.024643322452902794,0.002875944599509239,0.014669663272798061,0.0033926228061318398
055d4741028724de,0.10938198119401932,0.021758561953902245,0.05783386155962944,0.0028817944694310427,0.028673721477389336,0.006506947800517082
c70d91d0fb57d47f,0.11417261511087418,0.022788386791944504,0.06034829467535019,0.0028345007449388504,0.029260927811264992,0.006464493926614523
8d478a6d71f67928,0.05360912159085274,0.015350868925452232,0.028716232627630234,0.0029044197872281075,0.017429569736123085,0.0037986128591001034
34541f25b0ecdc46,0.056768011301755905,0.015856727957725525,0.03226570412516594,0.002924044616520405,0.018231449648737907,0.0042465305887162685
7b56ff490c81c737,0.039652734994888306,0.012377907522022724,0.021770654246211052,0.0030244397930800915,0.01379893347620964,0.0031409573275595903
bc8ea977503faed9,0.0355098582804203,0.01395705621689558,0.02205657586455345,0.003027683589607477,0.013302039355039597,0.0030401437543332577
2bd4365499ec663c,0.07688844203948975,0.01867234706878662,0.0412675179541111,0.002896170597523451,0.022128771990537643,0.005137129686772823
3a3e1029aa32d302,0.07337237149477005,0.018014827743172646,0.039625875651836395,0.0029511181637644768,0.021936733275651932,0.004923022352159023
f4d702f10c7f7f62,0.03424359858036041,0.01314446609467268,0.020784972235560417,0.003136593149974942,0.01283901184797287,0.003276009112596512
32622d9b644e0a89,0.04511285573244095,0.014714815653860569,0.024945339187979698,0.0030306950211524963,0.0152109544724226,0.0035111994948238134
0c9fdd900aac4ddd,0.03533024713397026,0.013501539826393127,0.0219760462641716,0.002942622173577547,0.01332680881023407,0.002904360182583332
fc1f8f42f0d3ab9f,0.033003345131874084,0.012420783750712872,0.020334342494606972,0.002965259365737438,0.012333509512245655,0.0028845060151070356
876b981353e3dee3,0.14636832475662231,0.02622646652162075,0.07764721661806107,0.002817298751324415,0.035624049603939056,0.007809461560100317
7b83a7d60c563795,0.03466971963644028,0.01238772738724947,0.021650994196534157,0.003095447551459074,0.013238939456641674,0.0026865743566304445
34b9da66b5d0ddee,0.03691839054226875,0.013269972056150436,0.021491635590791702,0.002858152147382498,0.013711520470678806,0.002931855386123061
b4b42a2a112ebf6e,0.050748925656080246,0.014950680546462536,0.02916056104004383,0.0028885905630886555,0.01765238307416439,0.00391726940870285
ab3c920909e040d0,0.043149687349796295,0.013813860714435577,0.025083418935537338,0.002970949048176408,0.01578129455447197,0.003371846629306674
6fcfefcbd0c191a4,0.04617347940802574,0.01485381554812193,0.027402708306908607,0.0028391042724251747,0.01616043783724308,0.0036017969250679016
e1b018164980ba2c,0.08254925161600113,0.01896962709724903,0.04256165027618408,0.0028487106319516897,0.022786280140280724,0.00553583400323987
61255cbd74c4d56e,0.03204156458377838,0.01142833847552538,0.019457858055830002,0.002838020445778966,0.012788556516170502,0.0028696940280497074
9a91b99c1390b148,0.029709286987781525,0.012299598194658756,0.01908688433468342,0.0029705241322517395,0.011606340296566486,0.0027232517022639513
170a39e80227db4e,0.03733380138874054,0.01272966992110014,0.02208614908158779,0.002999083139002323,0.01365947537124157,0.0029216378461569548
a2ad5cc0b95c51d3,0.038532890379428864,0.013552953489124775,0.02261766605079174,0.003095866646617651,0.013902555219829082,0.003332870313897729
157946f204f29f08,0.03851383179426193,0.015190411359071732,0.024410419166088104,0.0030033006332814693,0.014039197936654091,0.003197242273017764
eb59cfe1cdef51be,0.09299641102552414,0.021210620179772377,0.048470638692379,0.0029562395066022873,0.024836305528879166,0.005715453997254372
aa8649960f4d36c2,0.0774337500333786,0.018658602610230446,0.041777029633522034,0.002896195277571678,0.022294120863080025,0.004986174404621124
cad1fddafd740907,0.03599455580115318,0.01306889671832323,0.022327907383441925,0.0029302933253347874,0.013338495045900345,0.003131694858893752
6cb98da863d688fb,0.029965145513415337,0.01284872181713581,0.0197104774415493,0.003075958928093314,0.012467569671571255,0.0026370100677013397
22ff83b741e76c06,0.1067628338932991,0.022318527102470398,0.05511714518070221,0.0029239391442388296,0.027383720502257347,0.006442349869757891
0bf2e0fd2ef2af2d,0.06310690939426422,0.017518550157546997,0.03469976782798767,0.0029195493552833796,0.019670914858579636,0.004581271670758724
68aa4ead15d769ae,0.037124715745449066,0.01337809395045042,0.022270476445555687,0.0030176008585840464,0.014297448098659515,0.003294034395366907
99ed7b68014f1821,0.09799707680940628,0.021638166159391403,0.052958376705646515,0.0028636122588068247,0.025926994159817696,0.006191549822688103
965ba66f65900709,0.05198051407933235,0.014879990369081497,0.028915921226143837,0.002974232193082571,0.01681710034608841,0.0036790401209145784
fb8d1ae8ebdf7da3,0.03602869436144829,0.013243654742836952,0.022092057392001152,0.0028313230723142624,0.013592381030321121,0.0032172200735658407
b69098379d54c992,0.1396273672580719,0.02588181011378765,0.07386940717697144,0.0028327275067567825,0.033934950828552246,0.007606077939271927
80249296a4bddd86,0.10362040251493454,0.02192479558289051,0.055055178701877594,0.002904284279793501,0.026655904948711395,0.006461781449615955
182050607022d1ed,0.16044487059116364,0.028186818584799767,0.08499209582805634,0.0029539689421653748,0.03735785186290741,0.008378563448786736
32e0ff9432c5a9f3,0.03299414739012718,0.012990467250347137,0.020499777048826218,0.002963503822684288,0.013465159572660923,0.0028522044885903597
74edd3fec8b898aa,0.1122770830988884,0.023441854864358902,0.05957254767417908,0.002907984657213092,0.028652608394622803,0.006649223621934652
97a7817d3f2b241a,0.03318376839160919,0.01216878928244114,0.018775975331664085,0.0028187863063067198,0.012659202329814434,0.0027284498792141676
c609465afe3bc3ce,0.04244718328118324,0.013105595484375954,0.02520892769098282,0.0028648367151618004,0.015780650079250336,0.003782144747674465
3a4fc6c6e7987e94,0.14772102236747742,0.026885749772191048,0.07887941598892212,0.002849501557648182,0.03555944934487343,0.007656097877770662
cd0e494a0a076f13,0.03688204288482666,0.014971228316426277,0.023904867470264435,0.0028065743390470743,0.013981107622385025,0.003336187219247222
5c47849157693e52,0.05429689958691597,0.015349853783845901,0.029792744666337967,0.0028922241181135178,0.01753884181380272,0.0038991058245301247
12779c031413c6ed,0.12426411360502243,0.023431599140167236,0.06526356190443039,0.0029471053276211023,0.0314427986741066,0.007055535912513733
d14b63bd80223b16,0.0776948481798172,0.018752355128526688,0.04135385900735855,0.002948002191260457,0.022161101922392845,0.005231337156146765
936134a3e6f99bf9,0.03830849751830101,0.013057652860879898,0.02213357575237751,0.0030351285822689533,0.014168109744787216,0.0033347366843372583
4c0d2282acd44f71,0.03782196342945099,0.012636670842766762,0.021655648946762085,0.0031519485637545586,0.01335330680012703,0.003007558174431324
4920382ef3caf461,0.1344851851463318,0.025721324607729912,0.07132077217102051,0.002851919736713171,0.032768696546554565,0.007369826082140207
8c0bf89f2fe2c31d,0.05305304378271103,0.015823619440197945,0.0296744704246521,0.0030494146049022675,0.0173497274518013,0.0038772504776716232
00510c3d06745849,0.09425176680088043,0.020593056455254555,0.05057992786169052,0.002785224700346589,0.025978125631809235,0.005720426328480244
2ded340d222d48e7,0.027709059417247772,0.014890064485371113,0.0194390919059515,0.002936455188319087,0.010943999513983727,0.0024475499521940947
8db73962acc9b4f3,0.04876150190830231,0.014383343048393726,0.02829866111278534,0.0027762954123318195,0.016910163685679436,0.003787436056882143
a15743cd5ca687df,0.04381734877824783,0.013642031699419022,0.025411803275346756,0.002986792242154479,0.01474391296505928,0.0033292165026068687
634f93965da0ba8d,0.04696235805749893,0.013942304998636246,0.027161438018083572,0.002906393725425005,0.016029704362154007,0.003660658374428749
48404a8c5a658ba0,0.07971412688493729,0.01874246634542942,0.04254027083516121,0.003036151872947812,0.022433340549468994,0.005077523645013571
f546043dcb8a2bb0,0.0474056601524353,0.014325317926704884,0.026508474722504616,0.002901350148022175,0.015805814415216446,0.0034772520884871483
2b86191cff8f6b9e,0.037798333913087845,0.013516098260879517,0.022493882104754448,0.0029972188640385866,0.013880424201488495,0.0032229807693511248
2dd80d660ec90c59,0.035436782985925674,0.012467963621020317,0.020580019801855087,0.0029342833440750837,0.012774934060871601,0.002892501652240753
4b29cd3f74992e5a,0.04592423886060715,0.014469561167061329,0.02611936256289482,0.002837648382410407,0.016019778326153755,0.0034489298705011606
a15b8376ae30f77b,0.04965118691325188,0.014920058660209179,0.026700327172875404,0.0029743975028395653,0.016396548599004745,0.003665268188342452
c42b08dbbdc1d92e,0.1030803844332695,0.021828368306159973,0.05482712388038635,0.002824892522767186,0.02702648565173149,0.0063295308500528336
ca3ef01734c54743,0.03524794429540634,0.013672695495188236,0.021157559007406235,0.00278655462898314,0.012712990865111351,0.0028047305531799793
f21b4f704221c77e,0.04314647987484932,0.01381894014775753,0.0244692824780941,0.0028400023002177477,0.014923276379704475,0.0031909917015582323
cba8fb8093dbd365,0.08020971715450287,0.02024400606751442,0.04312857985496521,0.0029675611294806004,0.022349731996655464,0.005419361405074596
671dd183e5dcb065,0.04379688575863838,0.0145766856148839,0.02662411890923977,0.003032395616173744,0.014726398512721062,0.003361741080880165
c1be851cde144a05,0.05479561910033226,0.015115330927073956,0.03086594119668007,0.0029172308277338743,0.017610345035791397,0.004025078844279051
93c14f9785747145,0.06198824197053909,0.017942585051059723,0.036120008677244186,0.0028794417157769203,0.01977579854428768,0.004638040438294411
0763af0f67d31ec2,0.12193376570940018,0.024200789630413055,0.0659438893198967,0.002861265791580081,0.03168340027332306,0.006974585819989443
cc54769479c65086,0.08872997015714645,0.019861308857798576,0.04740691930055618,0.0028473292477428913,0.02407773770391941,0.005535159260034561
2556c2cc5606a412,0.14835283160209656,0.026938457041978836,0.07970834523439407,0.0027921851724386215,0.035983700305223465,0.007679405622184277
a2efb094aedfdca1,0.035930849611759186,0.013138669542968273,0.022303985431790352,0.0030064890161156654,0.01358629111200571,0.0030129249207675457
d06d82978cc057e5,0.05422156676650047,0.01575353741645813,0.03076060488820076,0.0028626432176679373,0.017925696447491646,0.004077164456248283
bee371c2bdf31d94,0.11142304539680481,0.02240428701043129,0.05734056234359741,0.0028424691408872604,0.028291361406445503,0.006773971486836672
b9388c9d26de225c,0.030408892780542374,0.012221727520227432,0.018715960904955864,0.003092191182076931,0.01241779513657093,0.00268918601796031
9b399ad4452dba74,0.07126327604055405,0.017925040796399117,0.037920739501714706,0.0029878460336476564,0.02117212489247322,0.004846207331866026
ca7ddea59db49f31,0.1535002440214157,0.027182552963495255,0.07952557504177094,0.002909031230956316,0.03683455288410187,0.007686883211135864
3e1309cf82d7bdff,0.159917950630188,0.028743663802742958,0.08404334634542465,0.0028486507944762707,0.037262823432683945,0.007936391048133373
366a12b443964433,0.04945727065205574,0.01563040167093277,0.02923683635890484,0.002989772940054536,0.01611010730266571,0.003713977988809347
d11d66c5a4a31660,0.0742085725069046,0.0190366692841053,0.040114451199769974,0.0029334689024835825,0.02138834074139595,0.005117692053318024
1da6d98119e5d9de,0.032174430787563324,0.012061549350619316,0.01985277608036995,0.0030550342053174973,0.012398315593600273,0.0027919833082705736
e171a18d33709918,0.05194442719221115,0.01749417558312416,0.030987314879894257,0.003001938806846738,0.016853658482432365,0.003912229090929031
25fc42cb64a24495,0.05470182001590729,0.014113605953752995,0.029774727299809456,0.0028134528547525406,0.0180684681981802,0.003931136801838875
a26935557b10f81c,0.08357258886098862,0.019440555945038795,0.044934701174497604,0.002874041674658656,0.023550745099782944,0.005446613300591707
ad589877a52fc8d3,0.018942032009363174,0.020864035934209824,0.015721363946795464,0.0037889149971306324,0.009337290190160275,0.0018598400056362152
351f52c6e0742b14,0.04719803109765053,0.013476152904331684,0.026338007301092148,0.0028345021419227123,0.015900712460279465,0.003524558851495385
b215dd99f022a497,0.09396876394748688,0.020204203203320503,0.049115944653749466,0.002875072183087468,0.025558747351169586,0.005940984468907118
6c71c768d11cb825,0.03691377863287926,0.013616281561553478,0.02318430133163929,0.003015740541741252,0.013226660899817944,0.002851468278095126
ac74141bfbf38a3c,0.058650825172662735,0.016655094921588898,0.0320984423160553,0.0029466908890753984,0.018392929807305336,0.004168577492237091
b1342341b5f5df4d,0.052932579070329666,0.015746166929602623,0.029805954545736313,0.0029516401700675488,0.017428899183869362,0.003886741353198886
c0896a0621dec412,0.06430412828922272,0.017337197437882423,0.034498825669288635,0.0028256180230528116,0.01980934664607048,0.0043111699633300304
b368d2452390f452,0.032620660960674286,0.012524593621492386,0.02008635923266411,0.003157055703923106,0.012388947419822216,0.002745677251368761
a09f3652f6f6d955,0.030362514778971672,0.011605886742472649,0.01957741566002369,0.002959981793537736,0.012165523134171963,0.0027436960954219103
7b6b88051eb69303,0.13658873736858368,0.02576136589050293,0.07371003925800323,0.0027123449835926294,0.0335795097053051,0.0073775663040578365
26c9f1454248db09,0.03262799605727196,0.011710390448570251,0.02014359086751938,0.0030329765286296606,0.013158549554646015,0.0026514525525271893
55c727077fce3ae7,0.03201816976070404,0.01324891671538353,0.020370233803987503,0.003001929959282279,0.012895817868411541,0.002810619305819273
9e98e8a80a27e38e,0.031861811876297,0.012455728836357594,0.01938610151410103,0.0029994265642017126,0.011658444069325924,0.002634177217260003
323ea25513f54e6e,0.15079998970031738,0.02672800049185753,0.08078970015048981,0.0028437424916774035,0.036543142050504684,0.007917840033769608
b5599314e99f5982,0.03732840344309807,0.014376793056726456,0.023124035447835922,0.0030391423497349024,0.01406875904649496,0.003196266945451498
2ab44a5e209651a2,0.03269438073039055,0.013702946715056896,0.020606596022844315,0.0029305261559784412,0.013263629749417305,0.0028063273057341576
0645e2badbfaa362,0.06323184818029404,0.018101589754223824,0.03591272607445717,0.0029519081581383944,0.01941661164164543,0.004514436237514019
557c448b1fcfb756,0.033812474459409714,0.013916106894612312,0.021362587809562683,0.002950283233076334,0.01314486749470234,0.0028519753832370043
ac93139d5f6c8a31,0.033144935965538025,0.012099644169211388,0.020056910812854767,0.002812132705003023,0.013115517795085907,0.002805351046845317
7582451b8bc4ad9b,0.04203781113028526,0.013917121104896069,0.024947959929704666,0.0029005541000515223,0.015247862786054611,0.0034989684354513884
b25e0db153583831,0.08191636204719543,0.0199443232268095,0.04456211254000664,0.002917304402217269,0.02350199967622757,0.005466482136398554
0ad21087c679ac0b,0.051469143480062485,0.01498443353921175,0.028909040614962578,0.0028839672449976206,0.016922924667596817,0.003995692823082209
1c845be2922db2c2,0.03435938432812691,0.01285273302346468,0.02072562277317047,0.0031127186957746744,0.012920339591801167,0.0030402292031794786
896487b49699e74a,0.041940491646528244,0.012652963399887085,0.02382027730345726,0.0028554191812872887,0.014722967520356178,0.003085337346419692
101a764b0ef2b882,0.09670823067426682,0.020241502672433853,0.05179930850863457,0.0027855264488607645,0.02640225738286972,0.00605387706309557
c25df6e66524e25e,0.0622701570391655,0.016899069771170616,0.03465120121836662,0.002848642645403743,0.019239598885178566,0.004148433450609446
eff795f589018820,0.06922145932912827,0.017605263739824295,0.037921447306871414,0.0028505478985607624,0.021192990243434906,0.004715318325906992
4245f5a6cd008d8d,0.04695121571421623,0.013811112381517887,0.025880232453346252,0.0028672772459685802,0.016380945220589638,0.0035377060994505882
9f0cebfc3e584a30,0.027604656293988228,0.011799952015280724,0.017534561455249786,0.0030202257912606,0.012219113297760487,0.002580492990091443
0e682a7effba6b3d,0.04521536827087402,0.014834471046924591,0.026274269446730614,0.002976413117721677,0.015910116955637932,0.0036546995397657156
beebbf8fbe971384,0.04066596180200577,0.013273288495838642,0.02340424433350563,0.0031695670913904905,0.015143537893891335,0.0032394411973655224
84249496fe30f4f7,0.05690053477883339,0.015140410512685776,0.031253039836883545,0.002840268425643444,0.01823885180056095,0.003989876713603735
d86e6cecb7e45b52,0.049878738820552826,0.014385087415575981,0.02879950776696205,0.0031285418663173914,0.016028622165322304,0.0038438583724200726
40c78a3fa7199bdd,0.050345417112112045,0.015092653222382069,0.029006868600845337,0.0028907228261232376,0.01687677577137947,0.004008817486464977
de5d76541cf0822c,0.044087186455726624,0.014103551395237446,0.025584928691387177,0.0028808850329369307,0.015925360843539238,0.0034788704942911863
04f21410485c2d15,0.03354809433221817,0.013393950648605824,0.020794685930013657,0.00301566906273365,0.01293788943439722,0.0029789218679070473
92c4a558a299a25b,0.03622009977698326,0.012700110673904419,0.02246537245810032,0.0029651536606252193,0.013835123740136623,0.0031559395138174295
6ddaddfb3f1c1b48,0.03197737783193588,0.012681948952376842,0.0202746894210577,0.002866866998374462,0.012434554286301136,0.002600685693323612
b4a6690dbd652e61,0.034790702164173126,0.01184934563934803,0.020504694432020187,0.002742317272350192,0.013550607487559319,0.003051650943234563
1deb1026e4d922de,0.03566015511751175,0.012548429891467094,0.02203764207661152,0.003191713709384203,0.013098709285259247,0.0030948014464229345
d29412307ce89f92,0.06198989972472191,0.016446316614747047,0.03473813459277153,0.002892434597015381,0.01869393140077591,0.004501105286180973
f6aa2b6c78e1883f,0.0685373991727829,0.017688827589154243,0.036179132759571075,0.002910780254751444,0.02050594985485077,0.004690296016633511
ab8d4286e7ea7e45,0.03419693931937218,0.012691020965576172,0.020491071045398712,0.003246966516599059,0.012857537716627121,0.0028731930069625378
5c5073d386df1b86,0.07230985909700394,0.01791500486433506,0.0380728617310524,0.003049117513000965,0.020678525790572166,0.004861517809331417
1dc2ceddb042bcba,0.03551624342799187,0.013252707198262215,0.020910562947392464,0.003092172322794795,0.012956438586115837,0.002907453803345561
b5347cb872e5a1d4,0.10740488022565842,0.021033428609371185,0.05754793807864189,0.002896857913583517,0.0280429869890213,0.006467584986239672
67b821a13eddc86e,0.03360040485858917,0.012794976122677326,0.02020426094532013,0.0030788015574216843,0.013121258467435837,0.0027672587893903255
ee744cea646aee39,0.04415309801697731,0.0139927938580513,0.026602260768413544,0.0030322526581585407,0.015318000689148903,0.0035961491521447897
5f2a9c7ebb467570,0.04569367691874504,0.013338451273739338,0.025259781628847122,0.0028944306541234255,0.01538891438394785,0.003339353483170271
270f45a4a0623bd6,0.03387021645903587,0.013257590122520924,0.020940691232681274,0.00293210381641984,0.012743784114718437,0.0029181214049458504
c437b21e5d96a3cd,0.035930924117565155,0.012797614559531212,0.020958663895726204,0.0029547964222729206,0.013606409542262554,0.0029862383380532265
fcd29f7b6c89f01d,0.032301753759384155,0.012741390615701675,0.019808772951364517,0.002990329870954156,0.012523951008915901,0.0028238047380000353
6a05fe3184d772d8,0.03870347514748573,0.014281404204666615,0.023575464263558388,0.002975527895614505,0.0138651542365551,0.003138215746730566
7397b7f618241576,0.037781186401844025,0.01308910921216011,0.022830523550510406,0.0029864967800676823,0.014364589937031269,0.0032360602635890245
2512069bdd87fc9f,0.10636407881975174,0.02265550009906292,0.05687355995178223,0.0028593007009476423,0.027672765776515007,0.006361064966768026
460e353cffdb781d,0.03427710384130478,0.012966455891728401,0.021315651014447212,0.0030581383034586906,0.013132828287780285,0.0029220101423561573
366ae8b2fd49ae3e,0.10675721615552902,0.022393574938178062,0.05662751942873001,0.0028742903377860785,0.027962006628513336,0.006277113687247038
9f50ec6f154eb655,0.0390128456056118,0.014524231664836407,0.02305985614657402,0.0030516379047185183,0.013838253915309906,0.0029116631485521793
bdb9413933a9bb02,0.04274509474635124,0.014819154515862465,0.024784401059150696,0.002987262327224016,0.014950511045753956,0.0034173992462456226
b7876de81cb2860c,0.024642614647746086,0.019672702997922897,0.018478741869330406,0.0033101565204560757,0.010604679584503174,0.002584227826446295
6aebc07b89879786,0.03311240300536156,0.01337499264627695,0.020964758470654488,0.002948424080386758,0.013109637424349785,0.0028510047122836113
28f9c68b3f066089,0.03328949958086014,0.012266329489648342,0.02041206695139408,0.003013565205037594,0.01280211377888918,0.002759588649496436
e80184746a0520ad,0.09051346033811569,0.02032201923429966,0.04835769161581993,0.0028795853722840548,0.024934181943535805,0.005895518697798252
edbf5ca3e2afe577,0.08329986035823822,0.019949398934841156,0.043449532240629196,0.0029034768231213093,0.022664355114102364,0.0056435782462358475
